,bus_stop,stop_code,stop_description,route_number,longitude,latitude,gps_speed,trip_start_time,adj_sched_time,adj_age,call_time,stop_id,start_time,stop_sequence,arrival_datetime,call_time_plus_adj
2999,6000,4149,FIELDING / RANKIN,290,,,,16:06:00,49,-1,2023-11-29 16:59:20,,,,,"0      2023-11-29 17:31:39
1      2023-11-29 17:31:39
2      2023-11-29 17:31:39
3      2023-11-29 17:31:40
4      2023-11-29 17:31:40
               ...        
4196   2023-11-29 17:54:59
4197   2023-11-29 17:54:59
4198   2023-11-29 17:55:00
4199   2023-11-29 17:55:00
4200   2023-11-29 17:55:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3000,6000,4149,FIELDING / RANKIN,290,,,,16:35:00,78,-1,2023-11-29 16:59:20,,,,,"0      2023-11-29 18:00:39
1      2023-11-29 18:00:39
2      2023-11-29 18:00:39
3      2023-11-29 18:00:40
4      2023-11-29 18:00:40
               ...        
4196   2023-11-29 18:23:59
4197   2023-11-29 18:23:59
4198   2023-11-29 18:24:00
4199   2023-11-29 18:24:00
4200   2023-11-29 18:24:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3001,6002,4149,FIELDING / RANKIN,290,,,,15:41:00,24,-1,2023-11-29 16:59:21,,,,,"0      2023-11-29 17:06:39
1      2023-11-29 17:06:39
2      2023-11-29 17:06:39
3      2023-11-29 17:06:40
4      2023-11-29 17:06:40
               ...        
4196   2023-11-29 17:29:59
4197   2023-11-29 17:29:59
4198   2023-11-29 17:30:00
4199   2023-11-29 17:30:00
4200   2023-11-29 17:30:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3002,6002,4149,FIELDING / RANKIN,290,,,,16:06:00,49,-1,2023-11-29 16:59:21,,,,,"0      2023-11-29 17:31:39
1      2023-11-29 17:31:39
2      2023-11-29 17:31:39
3      2023-11-29 17:31:40
4      2023-11-29 17:31:40
               ...        
4196   2023-11-29 17:54:59
4197   2023-11-29 17:54:59
4198   2023-11-29 17:55:00
4199   2023-11-29 17:55:00
4200   2023-11-29 17:55:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3003,6002,4149,FIELDING / RANKIN,290,,,,16:35:00,78,-1,2023-11-29 16:59:21,,,,,"0      2023-11-29 18:00:39
1      2023-11-29 18:00:39
2      2023-11-29 18:00:39
3      2023-11-29 18:00:40
4      2023-11-29 18:00:40
               ...        
4196   2023-11-29 18:23:59
4197   2023-11-29 18:23:59
4198   2023-11-29 18:24:00
4199   2023-11-29 18:24:00
4200   2023-11-29 18:24:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3004,4027,4149,FIELDING / RANKIN,290,,,,15:41:00,24,-1,2023-11-29 16:59:22,,,,,"0      2023-11-29 17:06:39
1      2023-11-29 17:06:39
2      2023-11-29 17:06:39
3      2023-11-29 17:06:40
4      2023-11-29 17:06:40
               ...        
4196   2023-11-29 17:29:59
4197   2023-11-29 17:29:59
4198   2023-11-29 17:30:00
4199   2023-11-29 17:30:00
4200   2023-11-29 17:30:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3005,4027,4149,FIELDING / RANKIN,290,,,,16:06:00,49,-1,2023-11-29 16:59:22,,,,,"0      2023-11-29 17:31:39
1      2023-11-29 17:31:39
2      2023-11-29 17:31:39
3      2023-11-29 17:31:40
4      2023-11-29 17:31:40
               ...        
4196   2023-11-29 17:54:59
4197   2023-11-29 17:54:59
4198   2023-11-29 17:55:00
4199   2023-11-29 17:55:00
4200   2023-11-29 17:55:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3006,4027,4149,FIELDING / RANKIN,290,,,,16:35:00,78,-1,2023-11-29 16:59:22,,,,,"0      2023-11-29 18:00:39
1      2023-11-29 18:00:39
2      2023-11-29 18:00:39
3      2023-11-29 18:00:40
4      2023-11-29 18:00:40
               ...        
4196   2023-11-29 18:23:59
4197   2023-11-29 18:23:59
4198   2023-11-29 18:24:00
4199   2023-11-29 18:24:00
4200   2023-11-29 18:24:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3007,4053,4149,FIELDING / RANKIN,290,-75.66670227050781,45.41203689575195,15,15:41:00,24,0.33,2023-11-29 16:59:23,,,,,"0      2023-11-29 17:06:39
1      2023-11-29 17:06:39
2      2023-11-29 17:06:39
3      2023-11-29 17:06:40
4      2023-11-29 17:06:40
               ...        
4196   2023-11-29 17:29:59
4197   2023-11-29 17:29:59
4198   2023-11-29 17:30:00
4199   2023-11-29 17:30:00
4200   2023-11-29 17:30:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3008,4053,4149,FIELDING / RANKIN,290,,,,16:06:00,49,-1,2023-11-29 16:59:23,,,,,"0      2023-11-29 17:31:39
1      2023-11-29 17:31:39
2      2023-11-29 17:31:39
3      2023-11-29 17:31:40
4      2023-11-29 17:31:40
               ...        
4196   2023-11-29 17:54:59
4197   2023-11-29 17:54:59
4198   2023-11-29 17:55:00
4199   2023-11-29 17:55:00
4200   2023-11-29 17:55:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3009,4053,4149,FIELDING / RANKIN,290,,,,16:35:00,78,-1,2023-11-29 16:59:23,,,,,"0      2023-11-29 18:00:39
1      2023-11-29 18:00:39
2      2023-11-29 18:00:39
3      2023-11-29 18:00:40
4      2023-11-29 18:00:40
               ...        
4196   2023-11-29 18:23:59
4197   2023-11-29 18:23:59
4198   2023-11-29 18:24:00
4199   2023-11-29 18:24:00
4200   2023-11-29 18:24:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3010,3645,4149,FIELDING / RANKIN,290,,,,15:41:00,24,-1,2023-11-29 16:59:24,,,,,"0      2023-11-29 17:06:39
1      2023-11-29 17:06:39
2      2023-11-29 17:06:39
3      2023-11-29 17:06:40
4      2023-11-29 17:06:40
               ...        
4196   2023-11-29 17:29:59
4197   2023-11-29 17:29:59
4198   2023-11-29 17:30:00
4199   2023-11-29 17:30:00
4200   2023-11-29 17:30:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3011,3645,4149,FIELDING / RANKIN,290,,,,16:06:00,49,-1,2023-11-29 16:59:24,,,,,"0      2023-11-29 17:31:39
1      2023-11-29 17:31:39
2      2023-11-29 17:31:39
3      2023-11-29 17:31:40
4      2023-11-29 17:31:40
               ...        
4196   2023-11-29 17:54:59
4197   2023-11-29 17:54:59
4198   2023-11-29 17:55:00
4199   2023-11-29 17:55:00
4200   2023-11-29 17:55:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3012,3645,4149,FIELDING / RANKIN,290,,,,16:35:00,78,-1,2023-11-29 16:59:24,,,,,"0      2023-11-29 18:00:39
1      2023-11-29 18:00:39
2      2023-11-29 18:00:39
3      2023-11-29 18:00:40
4      2023-11-29 18:00:40
               ...        
4196   2023-11-29 18:23:59
4197   2023-11-29 18:23:59
4198   2023-11-29 18:24:00
4199   2023-11-29 18:24:00
4200   2023-11-29 18:24:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3013,6001,4149,FIELDING / RANKIN,290,,,,15:41:00,24,-1,2023-11-29 16:59:25,,,,,"0      2023-11-29 17:06:39
1      2023-11-29 17:06:39
2      2023-11-29 17:06:39
3      2023-11-29 17:06:40
4      2023-11-29 17:06:40
               ...        
4196   2023-11-29 17:29:59
4197   2023-11-29 17:29:59
4198   2023-11-29 17:30:00
4199   2023-11-29 17:30:00
4200   2023-11-29 17:30:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3014,6001,4149,FIELDING / RANKIN,290,,,,16:06:00,49,-1,2023-11-29 16:59:25,,,,,"0      2023-11-29 17:31:39
1      2023-11-29 17:31:39
2      2023-11-29 17:31:39
3      2023-11-29 17:31:40
4      2023-11-29 17:31:40
               ...        
4196   2023-11-29 17:54:59
4197   2023-11-29 17:54:59
4198   2023-11-29 17:55:00
4199   2023-11-29 17:55:00
4200   2023-11-29 17:55:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3015,6001,4149,FIELDING / RANKIN,290,,,,16:35:00,78,-1,2023-11-29 16:59:25,,,,,"0      2023-11-29 18:00:39
1      2023-11-29 18:00:39
2      2023-11-29 18:00:39
3      2023-11-29 18:00:40
4      2023-11-29 18:00:40
               ...        
4196   2023-11-29 18:23:59
4197   2023-11-29 18:23:59
4198   2023-11-29 18:24:00
4199   2023-11-29 18:24:00
4200   2023-11-29 18:24:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3016,6132,4149,FIELDING / RANKIN,290,-75.66670227050781,45.41203689575195,15,15:41:00,24,0.38,2023-11-29 16:59:26,,,,,"0      2023-11-29 17:06:39
1      2023-11-29 17:06:39
2      2023-11-29 17:06:39
3      2023-11-29 17:06:40
4      2023-11-29 17:06:40
               ...        
4196   2023-11-29 17:29:59
4197   2023-11-29 17:29:59
4198   2023-11-29 17:30:00
4199   2023-11-29 17:30:00
4200   2023-11-29 17:30:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3017,6132,4149,FIELDING / RANKIN,290,,,,16:06:00,48,-1,2023-11-29 16:59:26,,,,,"0      2023-11-29 17:30:39
1      2023-11-29 17:30:39
2      2023-11-29 17:30:39
3      2023-11-29 17:30:40
4      2023-11-29 17:30:40
               ...        
4196   2023-11-29 17:53:59
4197   2023-11-29 17:53:59
4198   2023-11-29 17:54:00
4199   2023-11-29 17:54:00
4200   2023-11-29 17:54:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3018,6132,4149,FIELDING / RANKIN,290,,,,16:35:00,77,-1,2023-11-29 16:59:26,,,,,"0      2023-11-29 17:59:39
1      2023-11-29 17:59:39
2      2023-11-29 17:59:39
3      2023-11-29 17:59:40
4      2023-11-29 17:59:40
               ...        
4196   2023-11-29 18:22:59
4197   2023-11-29 18:22:59
4198   2023-11-29 18:23:00
4199   2023-11-29 18:23:00
4200   2023-11-29 18:23:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3019,6134,4149,FIELDING / RANKIN,290,,,,15:41:00,23,-1,2023-11-29 16:59:27,,,,,"0      2023-11-29 17:05:39
1      2023-11-29 17:05:39
2      2023-11-29 17:05:39
3      2023-11-29 17:05:40
4      2023-11-29 17:05:40
               ...        
4196   2023-11-29 17:28:59
4197   2023-11-29 17:28:59
4198   2023-11-29 17:29:00
4199   2023-11-29 17:29:00
4200   2023-11-29 17:29:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3020,6134,4149,FIELDING / RANKIN,290,,,,16:06:00,48,-1,2023-11-29 16:59:27,,,,,"0      2023-11-29 17:30:39
1      2023-11-29 17:30:39
2      2023-11-29 17:30:39
3      2023-11-29 17:30:40
4      2023-11-29 17:30:40
               ...        
4196   2023-11-29 17:53:59
4197   2023-11-29 17:53:59
4198   2023-11-29 17:54:00
4199   2023-11-29 17:54:00
4200   2023-11-29 17:54:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3021,6134,4149,FIELDING / RANKIN,290,,,,16:35:00,77,-1,2023-11-29 16:59:27,,,,,"0      2023-11-29 17:59:39
1      2023-11-29 17:59:39
2      2023-11-29 17:59:39
3      2023-11-29 17:59:40
4      2023-11-29 17:59:40
               ...        
4196   2023-11-29 18:22:59
4197   2023-11-29 18:22:59
4198   2023-11-29 18:23:00
4199   2023-11-29 18:23:00
4200   2023-11-29 18:23:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3022,6003,4149,FIELDING / RANKIN,290,-75.66670227050781,45.41203689575195,15,15:41:00,24,0.42,2023-11-29 16:59:28,,,,,"0      2023-11-29 17:06:39
1      2023-11-29 17:06:39
2      2023-11-29 17:06:39
3      2023-11-29 17:06:40
4      2023-11-29 17:06:40
               ...        
4196   2023-11-29 17:29:59
4197   2023-11-29 17:29:59
4198   2023-11-29 17:30:00
4199   2023-11-29 17:30:00
4200   2023-11-29 17:30:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3023,6003,4149,FIELDING / RANKIN,290,,,,16:06:00,48,-1,2023-11-29 16:59:28,,,,,"0      2023-11-29 17:30:39
1      2023-11-29 17:30:39
2      2023-11-29 17:30:39
3      2023-11-29 17:30:40
4      2023-11-29 17:30:40
               ...        
4196   2023-11-29 17:53:59
4197   2023-11-29 17:53:59
4198   2023-11-29 17:54:00
4199   2023-11-29 17:54:00
4200   2023-11-29 17:54:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3024,6003,4149,FIELDING / RANKIN,290,,,,16:35:00,77,-1,2023-11-29 16:59:28,,,,,"0      2023-11-29 17:59:39
1      2023-11-29 17:59:39
2      2023-11-29 17:59:39
3      2023-11-29 17:59:40
4      2023-11-29 17:59:40
               ...        
4196   2023-11-29 18:22:59
4197   2023-11-29 18:22:59
4198   2023-11-29 18:23:00
4199   2023-11-29 18:23:00
4200   2023-11-29 18:23:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3025,6133,4149,FIELDING / RANKIN,290,,,,15:41:00,23,-1,2023-11-29 16:59:29,,,,,"0      2023-11-29 17:05:39
1      2023-11-29 17:05:39
2      2023-11-29 17:05:39
3      2023-11-29 17:05:40
4      2023-11-29 17:05:40
               ...        
4196   2023-11-29 17:28:59
4197   2023-11-29 17:28:59
4198   2023-11-29 17:29:00
4199   2023-11-29 17:29:00
4200   2023-11-29 17:29:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3026,6133,4149,FIELDING / RANKIN,290,,,,16:06:00,48,-1,2023-11-29 16:59:29,,,,,"0      2023-11-29 17:30:39
1      2023-11-29 17:30:39
2      2023-11-29 17:30:39
3      2023-11-29 17:30:40
4      2023-11-29 17:30:40
               ...        
4196   2023-11-29 17:53:59
4197   2023-11-29 17:53:59
4198   2023-11-29 17:54:00
4199   2023-11-29 17:54:00
4200   2023-11-29 17:54:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3027,6133,4149,FIELDING / RANKIN,290,,,,16:35:00,77,-1,2023-11-29 16:59:29,,,,,"0      2023-11-29 17:59:39
1      2023-11-29 17:59:39
2      2023-11-29 17:59:39
3      2023-11-29 17:59:40
4      2023-11-29 17:59:40
               ...        
4196   2023-11-29 18:22:59
4197   2023-11-29 18:22:59
4198   2023-11-29 18:23:00
4199   2023-11-29 18:23:00
4200   2023-11-29 18:23:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3028,4860,4149,FIELDING / RANKIN,290,,,,15:41:00,23,-1,2023-11-29 16:59:30,,,,,"0      2023-11-29 17:05:39
1      2023-11-29 17:05:39
2      2023-11-29 17:05:39
3      2023-11-29 17:05:40
4      2023-11-29 17:05:40
               ...        
4196   2023-11-29 17:28:59
4197   2023-11-29 17:28:59
4198   2023-11-29 17:29:00
4199   2023-11-29 17:29:00
4200   2023-11-29 17:29:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3029,4860,4149,FIELDING / RANKIN,290,,,,16:06:00,48,-1,2023-11-29 16:59:30,,,,,"0      2023-11-29 17:30:39
1      2023-11-29 17:30:39
2      2023-11-29 17:30:39
3      2023-11-29 17:30:40
4      2023-11-29 17:30:40
               ...        
4196   2023-11-29 17:53:59
4197   2023-11-29 17:53:59
4198   2023-11-29 17:54:00
4199   2023-11-29 17:54:00
4200   2023-11-29 17:54:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3030,4860,4149,FIELDING / RANKIN,290,,,,16:35:00,77,-1,2023-11-29 16:59:30,,,,,"0      2023-11-29 17:59:39
1      2023-11-29 17:59:39
2      2023-11-29 17:59:39
3      2023-11-29 17:59:40
4      2023-11-29 17:59:40
               ...        
4196   2023-11-29 18:22:59
4197   2023-11-29 18:22:59
4198   2023-11-29 18:23:00
4199   2023-11-29 18:23:00
4200   2023-11-29 18:23:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3031,4858,4149,FIELDING / RANKIN,290,,,,15:41:00,23,-1,2023-11-29 16:59:31,,,,,"0      2023-11-29 17:05:39
1      2023-11-29 17:05:39
2      2023-11-29 17:05:39
3      2023-11-29 17:05:40
4      2023-11-29 17:05:40
               ...        
4196   2023-11-29 17:28:59
4197   2023-11-29 17:28:59
4198   2023-11-29 17:29:00
4199   2023-11-29 17:29:00
4200   2023-11-29 17:29:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3032,4858,4149,FIELDING / RANKIN,290,,,,16:06:00,48,-1,2023-11-29 16:59:31,,,,,"0      2023-11-29 17:30:39
1      2023-11-29 17:30:39
2      2023-11-29 17:30:39
3      2023-11-29 17:30:40
4      2023-11-29 17:30:40
               ...        
4196   2023-11-29 17:53:59
4197   2023-11-29 17:53:59
4198   2023-11-29 17:54:00
4199   2023-11-29 17:54:00
4200   2023-11-29 17:54:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3033,4858,4149,FIELDING / RANKIN,290,,,,16:35:00,77,-1,2023-11-29 16:59:31,,,,,"0      2023-11-29 17:59:39
1      2023-11-29 17:59:39
2      2023-11-29 17:59:39
3      2023-11-29 17:59:40
4      2023-11-29 17:59:40
               ...        
4196   2023-11-29 18:22:59
4197   2023-11-29 18:22:59
4198   2023-11-29 18:23:00
4199   2023-11-29 18:23:00
4200   2023-11-29 18:23:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3034,7538,4149,FIELDING / RANKIN,290,-75.66670227050781,45.41203689575195,15,15:41:00,24,0.48,2023-11-29 16:59:32,,,,,"0      2023-11-29 17:06:39
1      2023-11-29 17:06:39
2      2023-11-29 17:06:39
3      2023-11-29 17:06:40
4      2023-11-29 17:06:40
               ...        
4196   2023-11-29 17:29:59
4197   2023-11-29 17:29:59
4198   2023-11-29 17:30:00
4199   2023-11-29 17:30:00
4200   2023-11-29 17:30:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3035,7538,4149,FIELDING / RANKIN,290,,,,16:06:00,48,-1,2023-11-29 16:59:32,,,,,"0      2023-11-29 17:30:39
1      2023-11-29 17:30:39
2      2023-11-29 17:30:39
3      2023-11-29 17:30:40
4      2023-11-29 17:30:40
               ...        
4196   2023-11-29 17:53:59
4197   2023-11-29 17:53:59
4198   2023-11-29 17:54:00
4199   2023-11-29 17:54:00
4200   2023-11-29 17:54:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3036,7538,4149,FIELDING / RANKIN,290,,,,16:35:00,77,-1,2023-11-29 16:59:32,,,,,"0      2023-11-29 17:59:39
1      2023-11-29 17:59:39
2      2023-11-29 17:59:39
3      2023-11-29 17:59:40
4      2023-11-29 17:59:40
               ...        
4196   2023-11-29 18:22:59
4197   2023-11-29 18:22:59
4198   2023-11-29 18:23:00
4199   2023-11-29 18:23:00
4200   2023-11-29 18:23:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3037,7539,4149,FIELDING / RANKIN,290,,,,15:41:00,23,-1,2023-11-29 16:59:33,,,,,"0      2023-11-29 17:05:39
1      2023-11-29 17:05:39
2      2023-11-29 17:05:39
3      2023-11-29 17:05:40
4      2023-11-29 17:05:40
               ...        
4196   2023-11-29 17:28:59
4197   2023-11-29 17:28:59
4198   2023-11-29 17:29:00
4199   2023-11-29 17:29:00
4200   2023-11-29 17:29:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3038,7539,4149,FIELDING / RANKIN,290,,,,16:06:00,48,-1,2023-11-29 16:59:33,,,,,"0      2023-11-29 17:30:39
1      2023-11-29 17:30:39
2      2023-11-29 17:30:39
3      2023-11-29 17:30:40
4      2023-11-29 17:30:40
               ...        
4196   2023-11-29 17:53:59
4197   2023-11-29 17:53:59
4198   2023-11-29 17:54:00
4199   2023-11-29 17:54:00
4200   2023-11-29 17:54:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3039,7539,4149,FIELDING / RANKIN,290,,,,16:35:00,77,-1,2023-11-29 16:59:33,,,,,"0      2023-11-29 17:59:39
1      2023-11-29 17:59:39
2      2023-11-29 17:59:39
3      2023-11-29 17:59:40
4      2023-11-29 17:59:40
               ...        
4196   2023-11-29 18:22:59
4197   2023-11-29 18:22:59
4198   2023-11-29 18:23:00
4199   2023-11-29 18:23:00
4200   2023-11-29 18:23:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3040,5617,4149,FIELDING / RANKIN,290,,,,15:41:00,23,-1,2023-11-29 16:59:34,,,,,"0      2023-11-29 17:05:39
1      2023-11-29 17:05:39
2      2023-11-29 17:05:39
3      2023-11-29 17:05:40
4      2023-11-29 17:05:40
               ...        
4196   2023-11-29 17:28:59
4197   2023-11-29 17:28:59
4198   2023-11-29 17:29:00
4199   2023-11-29 17:29:00
4200   2023-11-29 17:29:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3041,5617,4149,FIELDING / RANKIN,290,,,,16:06:00,48,-1,2023-11-29 16:59:34,,,,,"0      2023-11-29 17:30:39
1      2023-11-29 17:30:39
2      2023-11-29 17:30:39
3      2023-11-29 17:30:40
4      2023-11-29 17:30:40
               ...        
4196   2023-11-29 17:53:59
4197   2023-11-29 17:53:59
4198   2023-11-29 17:54:00
4199   2023-11-29 17:54:00
4200   2023-11-29 17:54:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3042,5617,4149,FIELDING / RANKIN,290,,,,16:35:00,77,-1,2023-11-29 16:59:34,,,,,"0      2023-11-29 17:59:39
1      2023-11-29 17:59:39
2      2023-11-29 17:59:39
3      2023-11-29 17:59:40
4      2023-11-29 17:59:40
               ...        
4196   2023-11-29 18:22:59
4197   2023-11-29 18:22:59
4198   2023-11-29 18:23:00
4199   2023-11-29 18:23:00
4200   2023-11-29 18:23:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3043,7536,4149,FIELDING / RANKIN,290,-75.66670227050781,45.41203689575195,15,15:41:00,24,0.53,2023-11-29 16:59:35,,,,,"0      2023-11-29 17:06:39
1      2023-11-29 17:06:39
2      2023-11-29 17:06:39
3      2023-11-29 17:06:40
4      2023-11-29 17:06:40
               ...        
4196   2023-11-29 17:29:59
4197   2023-11-29 17:29:59
4198   2023-11-29 17:30:00
4199   2023-11-29 17:30:00
4200   2023-11-29 17:30:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3044,7536,4149,FIELDING / RANKIN,290,,,,16:06:00,48,-1,2023-11-29 16:59:35,,,,,"0      2023-11-29 17:30:39
1      2023-11-29 17:30:39
2      2023-11-29 17:30:39
3      2023-11-29 17:30:40
4      2023-11-29 17:30:40
               ...        
4196   2023-11-29 17:53:59
4197   2023-11-29 17:53:59
4198   2023-11-29 17:54:00
4199   2023-11-29 17:54:00
4200   2023-11-29 17:54:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
3045,7536,4149,FIELDING / RANKIN,290,,,,16:35:00,77,-1,2023-11-29 16:59:35,,,,,"0      2023-11-29 17:59:39
1      2023-11-29 17:59:39
2      2023-11-29 17:59:39
3      2023-11-29 17:59:40
4      2023-11-29 17:59:40
               ...        
4196   2023-11-29 18:22:59
4197   2023-11-29 18:22:59
4198   2023-11-29 18:23:00
4199   2023-11-29 18:23:00
4200   2023-11-29 18:23:00
Name: call_time, Length: 4201, dtype: datetime64[ns]"
