,Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
166,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-06-16,2018,6,16,26.0,,13.4,,19.7,,0.0,,1.7,,0.0,,,,,<31,
167,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-06-17,2018,6,17,28.9,,14.5,,21.7,,0.0,,3.7,,0.0,,,17.0,,35,
168,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-06-18,2018,6,18,30.7,,18.5,,24.6,,0.0,,6.6,,2.0,,,33.0,,46,
169,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-06-19,2018,6,19,20.9,,16.4,,18.7,,0.0,,0.7,,0.0,,,2.0,,41,
170,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-06-20,2018,6,20,21.6,,14.6,,18.1,,0.0,,0.1,,0.0,,,,,<31,
171,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-06-21,2018,6,21,20.1,,15.8,,18.0,,0.0,,0.0,,0.0,,,6.0,,35,
172,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-06-22,2018,6,22,19.3,,14.2,,16.8,,1.2,,0.0,,1.9,,,7.0,,46,
173,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-06-23,2018,6,23,17.7,,15.7,,16.7,,1.3,,0.0,,10.1,,,,,<31,
174,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-06-24,2018,6,24,20.3,,16.5,,18.4,,0.0,,0.4,,15.2,,,,,<31,
175,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-06-25,2018,6,25,21.1,,14.8,,18.0,,0.0,,0.0,,0.0,,,33.0,,35,
176,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-06-26,2018,6,26,20.7,,12.8,,16.8,,1.2,,0.0,,0.0,,,7.0,,39,
177,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-06-27,2018,6,27,18.9,,16.6,,17.8,,0.2,,0.0,,10.9,,,,,<31,
178,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-06-28,2018,6,28,28.3,,17.5,,22.9,,0.0,,4.9,,0.0,,,28.0,,33,
179,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-06-29,2018,6,29,29.4,,18.8,,24.1,,0.0,,6.1,,0.0,,,19.0,,33,
180,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-06-30,2018,6,30,27.4,,19.5,,23.5,,0.0,,5.5,,0.0,,,19.0,,39,
181,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-07-01,2018,7,1,30.2,,20.9,,25.6,,0.0,,7.6,,0.0,,,19.0,,32,
182,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-07-02,2018,7,2,30.4,,21.7,,26.1,,0.0,,8.1,,0.0,,,20.0,,39,
183,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-07-03,2018,7,3,28.5,,18.6,,23.6,,0.0,,5.6,,0.0,,,,,<31,
184,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-07-04,2018,7,4,27.7,,21.5,,24.6,,0.0,,6.6,,0.0,,,7.0,,33,
185,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-07-05,2018,7,5,31.0,,21.5,,26.3,,0.0,,8.3,,14.1,,,25.0,,50,
186,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-07-06,2018,7,6,24.4,E,18.1,E,21.3,E,0.0,E,3.3,E,,M,,,,<31,
187,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-07-07,2018,7,7,24.4,,16.0,,20.2,,0.0,,2.2,,0.0,,,,,<31,
188,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-07-08,2018,7,8,27.0,,17.4,,22.2,,0.0,,4.2,,0.0,,,,,<31,
189,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-07-09,2018,7,9,27.4,,18.3,,22.9,,0.0,,4.9,,0.0,,,20.0,,39,
190,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-07-10,2018,7,10,29.7,,20.2,,25.0,,0.0,,7.0,,,M,,34.0,,46,
191,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-07-11,2018,7,11,24.8,,18.7,,21.8,,0.0,,3.8,,,M,,,,<31,
192,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-07-12,2018,7,12,26.2,,16.5,,21.4,,0.0,,3.4,,0.0,,,,,<31,
193,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-07-13,2018,7,13,28.7,,20.4,,24.6,,0.0,,6.6,,0.0,,,,,<31,
194,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-07-14,2018,7,14,26.5,,21.0,,23.8,,0.0,,5.8,,0.0,,,20.0,,32,
195,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-07-15,2018,7,15,28.2,,19.6,,23.9,,0.0,,5.9,,0.0,,,,,<31,
196,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-07-16,2018,7,16,30.3,,21.6,,26.0,,0.0,,8.0,,7.0,,,29.0,,48,
197,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-07-17,2018,7,17,27.5,,19.3,,23.4,,0.0,,5.4,,0.0,,,33.0,,48,
198,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-07-18,2018,7,18,22.8,,18.1,,20.5,,0.0,,2.5,,0.0,,,,,<31,
199,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-07-19,2018,7,19,26.0,,16.6,,21.3,,0.0,,3.3,,0.0,,,,,<31,
200,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-07-20,2018,7,20,26.3,,19.5,,22.9,,0.0,,4.9,,0.0,,,7.0,,39,
201,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-07-21,2018,7,21,24.5,,18.9,,21.7,,0.0,,3.7,,0.7,,,5.0,,57,
202,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-07-22,2018,7,22,23.2,,17.9,,20.6,,0.0,,2.6,,20.0,,,5.0,,54,
203,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-07-23,2018,7,23,24.8,,20.9,,22.9,,0.0,,4.9,,0.0,,,7.0,,32,
204,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-07-24,2018,7,24,26.2,,21.4,,23.8,,0.0,,5.8,,13.6,,,20.0,,41,
205,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-07-25,2018,7,25,28.4,,21.3,,24.9,,0.0,,6.9,,0.0,,,,,<31,
206,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-07-26,2018,7,26,27.3,,18.9,,23.1,,0.0,,5.1,,0.5,,,22.0,,48,
207,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-07-27,2018,7,27,25.6,,18.3,,22.0,,0.0,,4.0,,0.0,,,24.0,,41,
208,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-07-28,2018,7,28,24.2,,17.4,,20.8,,0.0,,2.8,,0.0,,,27.0,,44,
209,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-07-29,2018,7,29,24.8,,15.6,,20.2,,0.0,,2.2,,0.0,,,21.0,,48,
210,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-07-30,2018,7,30,24.7,,17.7,,21.2,,0.0,,3.2,,0.0,,,,,<31,
211,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-07-31,2018,7,31,23.4,,19.8,,21.6,,0.0,,3.6,,0.0,,,,,<31,
212,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-08-01,2018,8,1,25.2,,21.4,,23.3,,0.0,,5.3,,0.0,,,23.0,,41,
213,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-08-02,2018,8,2,27.0,,20.3,,23.7,,0.0,,5.7,,0.0,,,,,<31,
214,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-08-03,2018,8,3,26.1,,20.6,,23.4,,0.0,,5.4,,0.0,,,,,<31,
215,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-08-04,2018,8,4,27.8,,20.4,,24.1,,0.0,,6.1,,0.0,,,,,<31,
216,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-08-05,2018,8,5,29.2,,21.5,,25.4,,0.0,,7.4,,0.0,,,19.0,,32,
217,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-08-06,2018,8,6,29.2,,21.7,,25.5,,0.0,,7.5,,12.3,,,23.0,,74,
218,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-08-07,2018,8,7,27.0,,19.9,,23.5,,0.0,,5.5,,72.3,,,35.0,,54,
219,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-08-08,2018,8,8,25.3,,20.5,,22.9,,0.0,,4.9,,8.8,,,,,<31,
220,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-08-09,2018,8,9,28.3,,18.4,,23.4,,0.0,,5.4,,13.7,,,27.0,,33,
221,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-08-10,2018,8,10,24.5,,18.8,,21.7,,0.0,,3.7,,0.0,,,5.0,,35,
222,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-08-11,2018,8,11,25.3,,17.5,,21.4,,0.0,,3.4,,0.0,,,,,<31,
223,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-08-12,2018,8,12,25.9,,19.9,,22.9,,0.0,,4.9,,0.0,,,,,<31,
224,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-08-13,2018,8,13,25.8,,19.7,,22.8,,0.0,,4.8,,0.0,,,,,<31,
225,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-08-14,2018,8,14,29.8,,22.0,,25.9,,0.0,,7.9,,0.0,,,30.0,,39,
226,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-08-15,2018,8,15,31.2,,21.9,,26.6,,0.0,,8.6,,0.0,,,27.0,,37,
227,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-08-16,2018,8,16,27.1,,21.2,,24.2,,0.0,,6.2,,0.9,,,,,<31,
228,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-08-17,2018,8,17,27.7,,22.4,,25.1,,0.0,,7.1,,36.1,,,32.0,,35,
229,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-08-18,2018,8,18,23.8,,20.7,,22.3,,0.0,,4.3,,0.0,,,5.0,,37,
230,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-08-19,2018,8,19,23.6,,18.8,,21.2,,0.0,,3.2,,0.0,,,,,<31,
231,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-08-20,2018,8,20,24.1,,20.9,,22.5,,0.0,,4.5,,0.0,,,7.0,,35,
232,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-08-21,2018,8,21,26.2,,20.7,,23.5,,0.0,,5.5,,42.3,,,22.0,,74,
233,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-08-22,2018,8,22,22.2,,17.1,,19.7,,0.0,,1.7,,0.2,,,31.0,,50,
234,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-08-23,2018,8,23,26.7,,16.7,,21.7,,0.0,,3.7,,0.0,,,25.0,,46,
235,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-08-24,2018,8,24,25.5,,18.0,,21.8,,0.0,,3.8,,0.0,,,,,<31,
236,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-08-25,2018,8,25,24.4,,20.1,,22.3,,0.0,,4.3,,8.5,,,21.0,,44,
237,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-08-26,2018,8,26,28.9,,19.5,,24.2,,0.0,,6.2,,0.0,,,26.0,,33,
238,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-08-27,2018,8,27,26.3,,20.0,,23.2,,0.0,,5.2,,2.8,,,,,<31,
239,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-08-28,2018,8,28,30.0,,21.2,,25.6,,0.0,,7.6,,0.0,,,20.0,,44,
240,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-08-29,2018,8,29,28.4,,19.1,,23.8,,0.0,,5.8,,0.0,,,28.0,,50,
241,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-08-30,2018,8,30,19.7,,15.5,,17.6,,0.4,,0.0,,0.0,,,29.0,,35,
242,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-08-31,2018,8,31,22.3,,17.2,,19.8,,0.0,,1.8,,0.0,,,6.0,,35,
243,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-09-01,2018,9,1,24.9,,17.2,,21.1,,0.0,,3.1,,0.0,,,,,<31,
244,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-09-02,2018,9,2,25.6,,20.9,,23.3,,0.0,,5.3,,0.0,,,20.0,,35,
245,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-09-03,2018,9,3,28.2,,21.4,,24.8,,0.0,,6.8,,1.0,,,21.0,,41,
246,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-09-04,2018,9,4,25.0,,20.4,,22.7,,0.0,,4.7,,0.0,,,,,<31,
247,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-09-05,2018,9,5,29.4,,21.3,,25.4,,0.0,,7.4,,0.5,,,26.0,,39,
248,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-09-06,2018,9,6,25.9,,19.8,,22.9,,0.0,,4.9,,0.0,,,35.0,,32,
249,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-09-07,2018,9,7,23.1,,18.4,,20.8,,0.0,,2.8,,0.0,,,34.0,,33,
250,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-09-08,2018,9,8,19.2,,13.8,,16.5,,1.5,,0.0,,0.0,,,6.0,,52,
251,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-09-09,2018,9,9,17.1,,12.6,,14.9,,3.1,,0.0,,0.0,,,7.0,,63,
252,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-09-10,2018,9,10,17.2,,12.6,,14.9,,3.1,,0.0,,26.1,,,9.0,,63,
253,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-09-11,2018,9,11,20.5,,15.5,,18.0,,0.0,,0.0,,0.0,,,34.0,,35,
254,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-09-12,2018,9,12,21.5,,15.2,,18.4,,0.0,,0.4,,0.0,,,,,<31,
255,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-09-13,2018,9,13,23.2,,18.5,,20.9,,0.0,,2.9,,0.0,,,7.0,,39,
256,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-09-14,2018,9,14,24.6,,20.5,,22.6,,0.0,,4.6,,0.0,,,,,<31,
257,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-09-15,2018,9,15,26.4,,21.3,,23.9,,0.0,,5.9,,0.0,,,,,<31,
258,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-09-16,2018,9,16,25.5,,20.0,,22.8,,0.0,,4.8,,0.0,,,,,<31,
259,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-09-17,2018,9,17,25.4,,19.9,,22.7,,0.0,,4.7,,0.0,,,,,<31,
260,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-09-18,2018,9,18,28.0,,16.8,,22.4,,0.0,,4.4,,0.0,,,34.0,,44,
261,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-09-19,2018,9,19,19.7,,16.0,,17.9,,0.1,,0.0,,0.0,,,35.0,,32,
262,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-09-20,2018,9,20,19.8,,16.2,,18.0,,0.0,,0.0,,0.0,,,8.0,,52,
263,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-09-21,2018,9,21,28.3,,13.8,,21.1,,0.0,,3.1,,0.0,,,24.0,,83,
264,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-09-22,2018,9,22,16.1,,11.2,,13.7,,4.3,,0.0,,0.0,,,30.0,,44,
265,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-09-23,2018,9,23,18.2,,9.4,,13.8,,4.2,,0.0,,0.0,,,7.0,,50,
266,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-09-24,2018,9,24,20.3,,12.2,,16.3,,1.7,,0.0,,4.0,,,7.0,,61,
267,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-09-25,2018,9,25,21.1,,16.4,,18.8,,0.0,,0.8,,9.5,,,20.0,,39,
268,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-09-26,2018,9,26,23.4,,12.4,,17.9,,0.1,,0.0,,0.0,,,28.0,,56,
269,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-09-27,2018,9,27,17.5,,12.1,,14.8,,3.2,,0.0,,0.0,,,,,<31,
270,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-09-28,2018,9,28,22.7,,11.9,,17.3,,0.7,,0.0,,3.4,,,30.0,,43,
271,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-09-29,2018,9,29,17.4,,10.9,,14.2,,3.8,,0.0,,0.0,,,29.0,,39,
272,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-09-30,2018,9,30,13.7,,10.3,,12.0,,6.0,,0.0,,7.5,,,,,<31,
273,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-10-01,2018,10,1,14.1,,8.5,,11.3,,6.7,,0.0,,7.7,,,5.0,,46,
274,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-10-02,2018,10,2,14.4,,10.6,,12.5,,5.5,,0.0,,12.1,,,6.0,,44,
275,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-10-03,2018,10,3,17.7,,11.9,,14.8,,3.2,,0.0,,0.0,,,,,<31,
276,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-10-04,2018,10,4,22.0,,9.3,,15.7,,2.3,,0.0,,4.7,,,30.0,,52,
277,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-10-05,2018,10,5,13.9,,7.2,,10.6,,7.4,,0.0,,0.0,,,8.0,,46,
278,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-10-06,2018,10,6,17.4,,11.0,,14.2,,3.8,,0.0,,1.7,,,7.0,,43,
279,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-10-07,2018,10,7,15.9,,12.6,,14.3,,3.7,,0.0,,7.5,,,7.0,,46,
280,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-10-08,2018,10,8,15.2,,12.1,,13.7,,4.3,,0.0,,0.0,,,7.0,,48,
281,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-10-09,2018,10,9,25.1,,13.8,,19.5,,0.0,,1.5,,0.0,,,,,<31,
282,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-10-10,2018,10,10,23.9,,17.2,,20.6,,0.0,,2.6,,0.0,,,19.0,,33,
283,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-10-11,2018,10,11,22.1,,9.0,,15.6,,2.4,,0.0,,0.0,,,28.0,,54,
284,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-10-12,2018,10,12,12.1,,6.4,,9.3,,8.7,,0.0,,0.2,,,29.0,,59,
285,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-10-13,2018,10,13,11.0,,4.8,,7.9,,10.1,,0.0,,1.4,,,26.0,,43,
286,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-10-14,2018,10,14,14.6,,4.3,,9.5,,8.5,,0.0,,0.0,,,21.0,,33,
287,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-10-15,2018,10,15,13.9,,5.3,,9.6,,8.4,,0.0,,1.4,,,28.0,,72,
288,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-10-16,2018,10,16,12.2,,4.1,,8.2,,9.8,,0.0,,0.0,,,25.0,,50,
289,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-10-17,2018,10,17,10.3,,2.3,,6.3,,11.7,,0.0,,0.0,,,29.0,,67,
290,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-10-18,2018,10,18,8.4,,0.4,,4.4,,13.6,,0.0,,0.0,,,26.0,,39,
291,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-10-19,2018,10,19,13.5,,5.6,,9.6,,8.4,,0.0,,0.0,,,24.0,,59,
292,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-10-20,2018,10,20,12.7,,4.2,,8.5,,9.5,,0.0,,0.0,,,1.0,,48,
293,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-10-21,2018,10,21,6.8,,1.6,,4.2,,13.8,,0.0,,0.0,,,33.0,,50,
294,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-10-22,2018,10,22,10.1,,2.9,,6.5,,11.5,,0.0,,0.0,,,,,<31,
295,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-10-23,2018,10,23,10.2,,2.8,,6.5,,11.5,,0.0,,1.4,,,31.0,,54,
296,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-10-24,2018,10,24,6.5,,2.8,,4.7,,13.3,,0.0,,0.0,,,32.0,,39,
297,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-10-25,2018,10,25,7.6,,3.0,,5.3,,12.7,,0.0,,0.0,,,,,<31,
298,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-10-26,2018,10,26,8.0,,5.1,,6.6,,11.4,,0.0,,0.0,,,8.0,,57,
299,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-10-27,2018,10,27,7.0,,1.8,,4.4,,13.6,,0.0,,6.0,,,6.0,,63,
300,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-10-28,2018,10,28,6.2,,2.0,,4.1,,13.9,,0.0,,1.2,,,,,<31,
301,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-10-29,2018,10,29,9.7,,2.6,,6.2,,11.8,,0.0,,0.4,,,29.0,,50,
302,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-10-30,2018,10,30,10.2,,0.5,,5.4,,12.6,,0.0,,0.2,,,,M,,M
303,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-10-31,2018,10,31,13.3,,6.1,,9.7,,8.3,,0.0,,10.9,,,,M,,M
304,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-11-01,2018,11,1,8.1,,5.7,,6.9,,11.1,,0.0,,34.4,,,2.0,,50,
305,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-11-02,2018,11,2,6.5,,4.6,,5.6,,12.4,,0.0,,3.6,,,6.0,,65,
306,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-11-03,2018,11,3,7.8,,3.0,,5.4,,12.6,,0.0,,1.6,,,29.0,,48,
307,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-11-04,2018,11,4,7.6,,0.3,,4.0,,14.0,,0.0,,0.0,,,8.0,,59,
308,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-11-05,2018,11,5,11.4,,7.4,,9.4,,8.6,,0.0,,0.6,,,10.0,,33,
309,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-11-06,2018,11,6,15.1,,8.5,,11.8,,6.2,,0.0,,6.2,,,23.0,,80,
310,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-11-07,2018,11,7,9.8,,5.4,,7.6,,10.4,,0.0,,0.0,,,24.0,,61,
311,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-11-08,2018,11,8,6.5,,4.0,,5.3,,12.7,,0.0,,0.0,,,25.0,,41,
312,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-11-09,2018,11,9,5.4,,2.5,,4.0,,14.0,,0.0,,8.8,,,27.0,,74,
313,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-11-10,2018,11,10,4.1,,-1.7,,1.2,,16.8,,0.0,,0.0,,,26.0,,74,
314,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-11-11,2018,11,11,4.5,,-0.3,,2.1,,15.9,,0.0,,0.0,,,29.0,,45,
315,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-11-12,2018,11,12,5.9,,1.1,,3.5,,14.5,,0.0,,0.7,,,,M,,M
316,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-11-13,2018,11,13,3.0,,-2.7,,0.2,,17.8,,0.0,,0.0,,,28.0,,46,
317,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-11-14,2018,11,14,1.5,,-4.0,,-1.3,,19.3,,0.0,,0.0,,,24.0,,45,
318,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-11-15,2018,11,15,1.4,,-2.9,,-0.8,,18.8,,0.0,,10.0,,,8.0,,50,
319,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-11-16,2018,11,16,3.8,,0.7,,2.3,,15.7,,0.0,,7.1,,,24.0,,52,
320,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-11-17,2018,11,17,3.8,,-1.7,,1.1,,16.9,,0.0,,0.0,,,26.0,,46,
321,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-11-18,2018,11,18,3.5,,-1.9,,0.8,,17.2,,0.0,,0.0,,,,M,,M
322,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-11-19,2018,11,19,3.8,,-1.1,,1.4,,16.6,,0.0,,0.0,,,,M,,M
323,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-11-20,2018,11,20,2.8,,-1.9,,0.5,,17.5,,0.0,,0.0,,,23.0,,52,
324,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-11-21,2018,11,21,2.5,,-11.7,,-4.6,,22.6,,0.0,,0.0,,,29.0,,74,
325,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-11-22,2018,11,22,-5.1,,-12.0,,-8.6,,26.6,,0.0,,0.0,,,32.0,,35,
326,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-11-23,2018,11,23,3.1,,-5.2,,-1.1,,19.1,,0.0,,0.0,,,14.0,,33,
327,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-11-24,2018,11,24,5.8,,1.7,,3.8,,14.2,,0.0,,4.2,,,7.0,,41,
328,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-11-25,2018,11,25,7.7,,3.4,,5.6,,12.4,,0.0,,0.2,,,26.0,,35,
329,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-11-26,2018,11,26,6.5,,2.4,,4.5,,13.5,,0.0,,24.2,,,5.0,,63,
330,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-11-27,2018,11,27,2.9,,-0.8,,1.1,,16.9,,0.0,,0.4,,,29.0,,58,
331,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-11-28,2018,11,28,4.3,,-0.7,,1.8,,16.2,,0.0,,0.0,,,29.0,,54,
332,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-11-29,2018,11,29,2.8,,0.8,,1.8,,16.2,,0.0,,0.0,,,26.0,,41,
333,-79.4,43.63,TORONTO CITY CENTRE,6158359,2018-11-30,2018,11,30,2.8,,1.0,,1.9,,16.1,,0.0,,0.0,,,,M,,M
